,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168
2023-07-03 09:00:00,0.0,-0.00776639,-0.0075184414,-0.71146965,0.0,0.013931148,-0.020453826,0.045827873,0.08473367,0.018011695,0.0,-0.01850117,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.05412297,0.100849874,0.0016819478,0.013672554,0.0,0.0,-0.040361933,0.0045021866,0.0,-0.031226445,0.167322,0.044256903,0.0,0.0,-0.0074442998,0.0,0.0054658293,-0.062370647,0.0046126815,0.0040034703,-0.09745853,-0.0123054525,-0.001227332,-0.0014145724,0.0,0.21147887,0.0,-0.008454539,0.0,-0.20795308,-0.003931423,0.15789926,-0.08363786,-0.048171986,-1.5502641,0.07843238,0.32286727,0.0
2023-07-03 10:00:00,0.0,-0.015375195,-0.0075184414,-0.6966076,0.0,-0.051169086,-0.020549502,0.032075908,0.08473367,0.018011695,0.0,-0.014870385,-0.01200787,0.0,0.05566941,-0.016907496,0.0,-0.06396099,0.10341806,-0.012294365,0.013672554,0.0,0.0,-0.040361933,-0.008873991,0.0,-0.024273997,-0.016515464,-0.040331118,0.0,0.0,-0.072252735,0.0,0.0054658293,-0.07427823,0.0046126815,-0.048115905,-0.063552074,-0.014727659,-0.0057569197,0.001494695,0.0,0.14915408,0.0,-0.0046365857,0.0,-0.38731614,-0.003931423,0.09453399,-0.081973195,-0.0065046665,-1.3089023,0.11742648,0.33664945,0.0
2023-07-03 11:00:00,0.0,-0.015375195,-0.0075184414,-0.734512,0.0,0.055864263,-0.02227078,0.03152911,0.08473367,0.018011695,0.0,-0.014870385,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.06396099,0.10341806,-0.0038084164,0.013672554,0.0,0.0,-0.040361933,-0.009121691,0.0,-0.024273997,-0.016515464,-0.044258863,0.0,0.0,-0.042227183,0.0,0.0054658293,-0.062370647,0.0046126815,0.0040034703,-0.07230223,-0.014727659,-0.0016767303,0.001494695,0.0,0.14650139,0.0,-0.008454539,0.0,-0.38731614,-0.003931423,0.13570607,-0.081973195,-0.0065046665,-1.3378524,0.14005335,0.32262847,0.0
2023-07-03 12:00:00,0.0,0.07787035,-0.0075184414,0.4923854,0.0,0.002226377,-0.02227078,0.06911025,0.08473367,0.018011695,0.0,-0.014870385,-0.01200787,0.0,0.27055806,-0.016907496,0.0,-0.05413974,0.10341806,-0.0038084164,0.0074508763,0.0,0.0,-0.023463067,-0.012860137,0.0,-0.024273997,-0.008349901,-0.02394263,0.0,0.0,0.00075821206,0.0,0.007681069,0.113346875,0.0051772,0.0040034703,-0.08955773,-0.0031538864,-0.0008192428,0.0009864098,0.0,0.10330817,0.0,0.015663013,0.0,-0.26483974,-0.040611316,0.12363096,-0.06483373,-0.004095894,-1.2298688,0.14005335,1.0863585,0.0
2023-07-03 13:00:00,0.0,-0.0055771973,-0.0075184414,-0.6826465,0.0,0.055864263,-0.01977311,0.046621934,0.08473367,0.018011695,0.0,-0.01850117,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.054445595,0.10341806,0.0016819478,0.013672554,0.0,0.0,-0.040361933,0.0045021866,0.0,-0.031226445,0.167322,0.042466186,0.0,0.0,-0.03920488,0.0,0.0054658293,-0.062370647,0.0046126815,0.0040034703,-0.098058775,-0.0123054525,-0.0057569197,0.0009864098,0.0,0.21638058,0.0,-0.0075610913,0.0,-0.2062986,-0.003931423,0.1436338,-0.08363786,-0.046369996,-1.5902524,0.07832761,0.32758844,0.0
2023-07-03 14:00:00,0.0,-0.012154082,-0.0075184414,-0.6642387,0.0,-0.051169086,0.23992708,0.021380672,0.0705782,0.018011695,0.0,-0.014010383,-0.01200787,0.0,0.05566941,-0.016907496,0.0,-0.059738107,0.09360457,-0.011830589,0.013672554,0.0,0.0,-0.040361933,-0.008873991,0.0,-0.031226445,-0.016515464,-0.040515527,0.0,0.0,-0.07197687,0.0,0.0054658293,-0.07427823,0.001318569,-0.048115905,-0.07549089,-0.014727659,0.0118982345,0.001494695,0.0,0.15515113,0.0,-0.022360615,0.0,-0.38705796,-0.0031957426,0.046131786,-0.081973195,-0.007952642,-1.357898,0.09860353,0.20254092,0.0
2023-07-03 15:00:00,0.0,-0.012154082,-0.0075184414,-0.65792155,0.0,-0.051169086,0.23992708,0.021380672,0.073009014,0.018011695,0.0,-0.014010383,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.059738107,0.09360457,-0.0025625695,0.013672554,0.0,0.0,-0.040361933,-0.0071229283,0.0,-0.031226445,0.0077888668,-0.040515527,0.0,0.0,-0.07197687,0.0,0.0054658293,-0.07427823,0.001318569,0.0040034703,-0.07549089,-0.014727659,-0.004130367,0.001494695,0.0,0.15733518,0.0,-0.022360615,0.0,-0.38705796,-0.0031957426,0.04831583,-0.081973195,-0.007952642,-1.455607,0.10452755,0.20254092,0.0
2023-07-03 16:00:00,0.0,-0.013186002,-0.0075184414,-0.729908,0.0,-0.051169086,-0.02227078,0.03214636,0.087164484,0.018011695,0.0,-0.014870385,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.059738107,0.09360457,-0.0054303817,0.013672554,0.0,0.0,-0.040361933,-0.008873991,0.0,-0.031226445,-0.016515464,-0.044258863,0.0,0.0,-0.07197687,0.0,0.0054658293,-0.07296076,0.001318569,0.0040034703,-0.06444542,-0.014727659,-0.008489851,0.001494695,0.0,0.15102452,0.0,-0.010318408,0.0,-0.383387,-0.003931423,0.09608832,-0.09711949,-0.007952642,-1.3289894,0.13832662,0.33664945,0.0
2023-07-03 17:00:00,0.0,-0.00038013328,-0.0075184414,-0.70274776,0.0,-0.0067511797,-0.060816728,0.03556342,0.087164484,0.018011695,0.0,-0.017560946,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.040672693,0.09360457,-0.0030263457,0.013672554,0.0,0.0,0.32619205,0.0014964575,0.0,-0.019790934,0.167322,-0.044258863,0.0,0.0,0.004357376,0.0,0.0054658293,-0.050770584,0.001318569,0.0040034703,-0.078492716,-0.003480999,-0.008489851,0.001494695,0.0,0.2159175,0.0,-0.010318408,0.0,-0.21979463,-0.003931423,-0.020035502,-0.07651572,-0.007952642,-1.457163,0.11929853,0.36703092,0.0
2023-07-03 18:00:00,0.0,-0.007988939,-0.0075184414,-0.6956564,0.0,-0.051169086,0.017961282,0.026455691,0.07919037,0.018011695,0.0,-0.014870385,-0.01200787,0.0,0.06292429,-0.016907496,0.0,-0.05051072,0.0924211,-0.0030263457,0.013672554,0.0,0.0,0.32619205,-0.0071229283,0.0,-0.019790934,0.0077888668,-0.056973875,0.0,0.0,-0.06419677,0.0,0.0054658293,-0.04683855,0.001318569,0.0040034703,-0.028646154,-0.003480999,0.00753875,0.0025583394,0.0,0.14035428,0.0,-0.010318408,0.0,-0.35927266,-0.013139071,0.046131786,-0.0771612,-0.007952642,-1.3202182,0.11733605,0.3654655,0.0
2023-07-03 19:00:00,0.0,-0.07652967,-0.003346532,0.323862,0.0,-0.010746013,0.012690098,-0.0038728341,0.048453823,0.013740831,0.0,-0.01850117,-0.01200787,0.0,-0.21998988,-0.016907496,0.0,0.24726133,0.0924211,-0.012734499,0.0074508763,0.0,0.0,0.21435893,-0.0037363935,0.0,-0.0095530655,-0.016515464,-0.069043554,0.0,0.0,0.0015647579,0.0,0.013181856,-0.052187443,0.009276151,-4.694471e-05,0.089810185,-0.003480999,0.0014010884,-0.0036688158,0.0,0.084419705,0.0,-0.010743722,0.0,-0.13455981,-0.016058292,0.02554914,-0.07651572,-0.007952642,-1.4356912,0.10944861,0.86323994,0.0
2023-07-03 20:00:00,0.0,-0.004446569,-0.003346532,-0.61866033,0.0,-0.064016216,-0.020644266,0.025683237,-0.020969294,-0.0025556434,0.0,-0.01850117,-0.010342059,0.0,-0.0754116,-0.016907496,0.0,0.23990487,0.089852914,-0.012734499,0.011997345,0.0,0.0,0.21435893,-0.0037363935,0.0,-0.0095530655,-0.016515464,-0.051466674,0.0,0.0,-0.06419677,0.0,0.0054658293,-0.048560947,-0.017543035,0.0015801992,0.08666221,-0.003480999,-0.0025622733,-0.0036688158,0.0,0.19363499,0.0,0.051024813,0.0,-0.22075823,-0.016058292,0.055410706,-0.07651572,-0.0073458576,-1.3456718,0.12139274,0.2591838,0.0
2023-07-03 21:00:00,0.0,-0.0695289,-0.003346532,-0.57717204,0.0,0.07002239,-0.041861054,0.025683237,-0.020969294,-0.0025556434,0.0,-0.01850117,-0.010342059,0.0,-0.0754116,0.10177071,0.0,0.44520712,0.089852914,-0.0111125335,0.006805146,0.0,0.0,0.21435893,-0.0039840937,0.0,-0.016505513,-0.008295435,-0.051466674,0.0,0.0,-0.032113433,0.0,0.0054658293,-0.023520442,-0.018007996,0.0015801992,0.10083714,-0.003480999,-0.0025622733,-0.0036688158,0.0,0.19363499,0.0,0.04843958,0.0,-0.12832049,-0.016058292,0.099006966,-0.07651572,-0.0073458576,-1.2033192,0.11710504,0.24128231,0.0
