,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168
2023-07-09 03:00:00,0.08896032,-0.075238645,-0.013324313,-0.8698552,-0.018074282,0.015964383,-0.017358286,-0.00753629,-0.010931127,-0.06807934,0.0,-0.058641065,-0.015321656,-0.001012863,-0.020170415,-0.008093386,-0.012539082,-0.016567338,0.0,0.004364079,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.0065310164,-0.0010033036,-0.1843965,0.0,-0.022039214,-0.07763951,-0.003689908,0.0042466717,-0.009730006,0.0,0.008648711,0.0794829,0.0007023074,-0.03570193,-0.011152316,0.0,0.018258773,0.010543624,0.027497184,-0.0017933683,-0.45286804,-0.017479287,0.04645989,-0.024860647,-0.07723649,-0.72664374,0.0047562458,0.49634853,0.010488793
2023-07-09 04:00:00,0.08896032,-0.13719626,-0.013324313,-0.8703558,-0.018074282,0.015964383,-0.017358286,-0.00753629,-0.010931127,-0.07080285,0.0,-0.052103505,0.0143537605,-0.001012863,-0.0035461413,-0.008093386,-0.015136417,-0.016567338,0.0,0.0069690337,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.0065310164,-0.0010033036,-0.1843965,0.0,-0.022039214,-0.07763951,-0.003689908,0.0042466717,-0.009730006,0.0,0.008648711,0.0794829,0.0007023074,-0.026671538,-0.011152316,0.0,0.016256534,0.010543624,0.03249675,-0.0017933683,-0.45286804,-0.017479287,0.043445654,-0.024860647,-0.07723649,-0.7233205,0.0047562458,0.49634853,0.010488793
2023-07-09 05:00:00,0.069716945,-0.10025066,-0.013324313,-0.9354428,-0.018074282,0.015964383,0.06291054,-0.00753629,0.021250365,-0.07080285,0.0,-0.05789816,-0.017583419,-0.001012863,-0.0076220017,-0.008093386,-0.015136417,-0.016567338,0.0,0.011798577,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.0065310164,0.005801363,-0.12065892,0.0,0.009732461,-0.02267614,-0.003689908,0.0042466717,-0.009730006,0.0,0.008648711,0.101989284,0.0028515472,-0.041887566,-0.014031718,0.0,0.012314761,0.010543624,0.033250704,-0.0017933683,-0.50340563,-0.013047585,0.06869457,-0.024860647,-0.07723649,-0.84839725,0.0016101131,0.45669144,0.010488793
2023-07-09 06:00:00,0.08896032,-0.074267216,-0.013324313,-0.781418,-0.018074282,0.016431816,-0.013130531,-0.015677752,-0.017754406,-0.01343605,0.0,-0.06790142,-0.017583419,-0.001012863,0.001080292,-0.008093386,-0.012539082,-0.016567338,0.0,-0.004085535,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,-0.0617672,-0.1998159,0.0,-0.022039214,-0.06134578,-0.003689908,0.0042466717,-0.009730006,0.0,0.008648711,0.04926438,0.07950586,-0.026671538,-0.011152316,0.0,0.025227536,0.010543624,0.010811664,-0.0017933683,-0.45286804,-0.01577604,-1.5749712e-05,-0.024860647,-0.076597035,-0.71504086,0.0047562458,0.45288712,0.0053555937
2023-07-09 07:00:00,0.08896032,-0.09575474,-0.013324313,-0.77867234,-0.018074282,0.016431816,-0.017035775,-0.015677752,0.0097905435,0.049044497,0.0,-0.068644315,-0.015321656,-0.001012863,-0.0111137815,-0.008093386,-0.015136417,-0.016567338,0.0,0.0030091722,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,-0.0617672,-0.1998159,0.0,-0.022039214,-0.06134578,-0.003689908,0.0042466717,-0.009730006,0.0,0.008648711,0.04926438,0.007174993,-0.020428684,-0.011152316,0.0,0.0128333755,0.010543624,0.039090462,-0.0017933683,-0.45286804,-0.017479287,0.065961,-0.024860647,-0.076597035,-0.8177945,0.0027507327,0.48237553,0.0053555937
2023-07-09 08:00:00,0.08896032,-0.092592776,-0.013324313,-0.86263335,-0.018074282,0.016431816,-0.017358286,-0.00753629,-0.010825448,0.049044497,0.0,-0.068644315,-0.015321656,-0.001012863,-0.0111137815,-0.008093386,-0.005998103,-0.016567338,0.0,0.007140899,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.011519257,-0.0010033036,-0.19135207,0.0,-0.022039214,-0.07763951,-0.003689908,0.0042466717,-0.009730006,0.0,0.008648711,0.0794829,0.0067853876,-0.020428684,-0.011152316,0.0,0.028668603,0.010543624,0.0356913,-0.0017933683,-0.45286804,-0.017479287,0.065961,-0.024860647,-0.07723649,-0.8985479,0.0049249902,0.494654,0.010488793
2023-07-09 09:00:00,0.090029255,-0.09348422,-0.013324313,-0.8685265,-0.018074282,0.017377395,-0.01860534,-0.0024597384,0.0077490006,0.050671183,0.0,-0.08407816,-0.015321656,-0.001012863,-0.014893358,-0.008093386,-0.0049291663,-0.016567338,0.0,0.01994165,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.01422964,-0.008814751,-0.18473086,0.0,-0.022039214,-0.044877045,-0.003689908,0.002693745,-0.012579666,0.0,-0.061258946,-0.08625873,0.007656342,-0.035644714,-0.006769715,0.0,0.018503496,0.010543624,-0.051066965,-0.0017933683,-0.43024242,-0.017927393,0.123429224,-0.024860647,-0.07344931,-0.8234668,0.0029194772,0.526393,0.0029097903
2023-07-09 10:00:00,0.090029255,-0.094220616,-0.013324313,-0.7969449,-0.018074282,0.017377395,0.07453913,0.004071962,0.006882794,0.039010726,0.0,-0.079675704,-0.015321656,-0.001012863,-0.01973871,-0.008093386,-4.9522147e-05,-0.016567338,0.0,0.0143060535,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,-0.062569514,-0.22277518,0.0,-0.022039214,-0.06115312,-0.003689908,0.002693745,-0.009730006,0.0,-0.062063586,0.04970105,-0.03896479,-0.020428684,-0.007499243,0.0,0.048379365,0.010543624,-0.029350583,-0.0017933683,-0.41168302,-0.013047585,-0.008263267,-0.024860647,-0.061120834,-0.78540295,-0.009289818,0.43310785,0.0053555937
2023-07-09 11:00:00,0.090029255,-0.08304627,-0.013324313,-0.785622,-0.018074282,0.017377395,-0.012816351,0.1668025,0.006882794,0.039010726,0.0,-0.079675704,-0.015321656,-0.001012863,-0.017110948,-0.008093386,-4.9522147e-05,-0.016567338,0.0,0.0143060535,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,-0.062569514,-0.22277518,0.0,-0.022039214,-0.04943574,-0.003689908,0.002693745,-0.009730006,0.0,-0.062063586,0.04712946,-0.04111403,-0.035644714,-0.010378645,0.0,0.038271528,0.010543624,-0.029350583,-0.0017933683,-0.3407141,-0.017479287,0.08784019,-0.024860647,-0.061120834,-0.78540295,-0.009289818,0.4726704,0.0053555937
2023-07-09 12:00:00,0.090029255,-0.03627793,-0.013324313,-0.7872024,-0.018074282,0.016431816,-0.019456793,0.1668025,0.0076503083,0.032817382,0.0,-0.030740688,-0.015321656,-0.001012863,-0.017110948,-0.008093386,-4.9522147e-05,-0.016567338,0.0,-0.06580826,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,0.07805906,-0.22277518,0.0,-0.022039214,-0.043159995,-0.003689908,0.002693745,-0.009730006,0.0,-0.053687315,0.043864932,-0.023489458,-0.035644714,-0.010378645,0.0,0.038271528,0.010543624,-0.026267003,-0.0025350798,-0.301863,-0.017479287,0.080146104,-0.024860647,-0.054031603,-0.74874717,-0.008149197,0.4739116,0.0053555937
2023-07-09 13:00:00,0.090029255,-0.08353321,-0.013324313,-0.78862804,-0.018074282,0.016431816,-0.019456793,0.1668025,0.0076503083,0.032817382,0.0,-0.06947097,-0.015321656,-0.001012863,-0.017110948,-0.008093386,-4.9522147e-05,-0.016567338,0.0,-0.06580826,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,-0.054917,-0.22277518,0.0,-0.022039214,-0.043159995,-0.003689908,0.002693745,-0.009730006,0.0,-0.053687315,0.043864932,-0.023489458,-0.020428684,-0.007499243,0.0,0.038271528,0.010543624,-0.026267003,-0.0025350798,-0.30535972,-0.017479287,0.035671562,-0.024860647,-0.054031603,-0.74874717,-0.008149197,0.4739116,0.0053555937
2023-07-09 14:00:00,0.090029255,-0.08353321,0.3991176,-0.7833967,-0.018074282,0.016431816,-0.019456793,0.1668025,0.0076503083,0.032817382,0.0,-0.062493123,-0.015321656,-0.001012863,-0.017110948,-0.005180167,-4.9522147e-05,-0.012354165,0.0,-0.06580826,0.0,0.0,-0.0073945806,0.0,0.0014481102,0.0,-0.031977206,-0.054917,-0.22134933,0.0,-0.022039214,-0.043159995,-0.0023334303,0.002693745,0.0015398823,0.0,-0.053687315,0.04595135,-0.023489458,-0.035644714,-0.010378645,0.0,0.038271528,0.010543624,-0.026267003,-0.0025350798,-0.33183536,-0.017479287,0.080146104,-0.024860647,-0.054031603,-0.70878595,-0.0009984781,0.2842226,0.0053555937
2023-07-09 15:00:00,0.07078588,-0.08304627,0.3991176,-0.85309327,-0.018074282,0.017377395,-0.019456793,0.1668025,0.01590954,0.039010726,0.0,-0.073524505,-0.015321656,-0.001012863,-0.017110948,-0.005180167,-4.9522147e-05,-0.012354165,0.0,0.01713482,0.0,0.0,-0.0073945806,0.0,0.0014481102,0.0,-0.031977206,-0.00072895736,-0.14920838,0.0,0.009732461,-0.06572948,-0.0023334303,0.002693745,0.0015398823,0.0,-0.062063586,0.06962634,-0.040426973,-0.035644714,-0.010378645,0.0,0.038271528,0.010543624,-0.026267003,-0.0025350798,-0.34021163,-0.017479287,0.08784019,-0.024860647,-0.061760288,-0.8490708,-0.0009984781,0.3001689,0.0053555937
2023-07-09 16:00:00,0.07078588,-0.09782623,-0.013324313,-0.8426401,-0.018074282,0.017377395,-0.019456793,0.004071962,0.008950667,0.050671183,0.0,-0.08050236,-0.015321656,-0.001012863,-0.017110948,-0.008093386,-4.9522147e-05,-0.016567338,0.0,0.020537432,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03541477,-0.062569514,-0.16269065,0.0,-0.022039214,-0.06115312,-0.003689908,0.002693745,-0.009730006,0.0,-0.062063586,0.048847497,0.009109995,-0.020428684,-0.011152316,0.0,0.038271528,0.010543624,-0.026267003,-0.0025350798,-0.39322412,-0.017479287,0.056697108,-0.024860647,-0.061120834,-0.85778934,-0.008149197,0.47025853,0.0053555937
2023-07-09 17:00:00,-0.012068633,0.043189596,-0.013324313,0.7686291,0.01927806,0.05693735,-0.0152417775,-0.0030668844,0.02234379,0.050671183,0.0,-0.05546606,-0.049193844,-0.001012863,-0.019154092,-0.008093386,-0.0063133095,-0.016567338,0.0,0.01887138,0.0,0.0,-0.020314172,0.0,-0.052047357,0.0,-0.17660728,0.017783754,-0.044930555,0.0,0.026735667,0.022685798,-0.003689908,0.004589165,-0.01223743,0.0,-0.08580438,0.06909432,0.0067853876,-0.035644714,-0.014031718,0.0,0.0093662925,0.010543624,-0.003167199,-0.0025350798,-0.3745796,-0.017800938,0.374082,-0.08285764,-0.07619986,-1.1964383,-0.048197657,0.9452907,0.014216988
2023-07-09 18:00:00,-0.0124042,-0.09937188,-0.013324313,0.74123913,0.01927806,-0.06340583,-0.014344141,-0.10694133,-0.015103414,0.04561034,0.0,-0.068728074,-0.017583419,-0.001012863,-0.018056372,-0.008093386,-0.008457925,-0.016567338,0.0,0.0058424342,0.0,0.0,-0.020314172,0.0,-0.052047357,0.0,-0.18118998,-0.08166699,-0.055586834,0.0,0.026735667,0.010987174,-0.003689908,0.009227258,-0.01223743,0.0,0.016694749,0.033610646,0.08558894,-0.033004813,-0.014031718,0.0,0.012571559,0.010543624,-0.0032882602,-0.0025350798,-0.45771635,-0.016097689,0.36277953,-0.08285764,-0.09040709,-0.95866257,-0.046192147,0.8621161,0.014216988
2023-07-09 19:00:00,0.014782738,-0.10286052,-0.010607441,2.0416832,0.015191401,0.055991773,-0.015003002,0.10517867,-0.014599943,0.04417781,0.0,-0.063072756,-0.017583419,-0.001012863,-0.0087321475,0.09135671,-0.0151417,-0.016567338,0.0,0.008495303,0.0,0.0,-0.005760751,0.0,-0.052047357,0.0,-0.17758626,-0.08166699,-0.058334805,0.0,0.026735667,0.10667968,-0.0023030224,0.030959059,-0.016056547,0.0,0.058688506,0.09073126,0.08558894,-0.033004813,-0.014031718,0.0,-0.010848202,0.0059384294,-0.00040485058,-0.0025350798,-0.37498713,-0.015672693,0.16406201,-0.08285764,-0.04547043,-2.295564,-0.068272196,0.82337743,0.014216988
2023-07-09 20:00:00,0.34116003,-0.091272466,-0.010607441,-0.35615337,-0.018074282,-0.015728457,-0.014344141,0.07510048,-0.017648727,0.04561034,0.0,-0.06860933,-0.017583419,-0.001012863,-0.011951052,0.09135671,-0.020610537,-0.016567338,0.0,0.017585175,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.036393754,-0.0617672,-0.15975383,0.0,-0.060543053,-0.046497583,-0.0023030224,0.030959059,-0.013549123,0.0,0.085126884,0.108944595,0.08592898,-0.033004813,-0.014031718,0.0,0.019990891,0.010543624,-0.04405762,-0.004421877,0.3792862,-0.013463306,0.276784,-0.026056623,-0.017466085,-0.72164863,-0.044392757,0.56839204,0.0053555937
2023-07-09 21:00:00,0.06925848,-0.06081573,-0.010607441,-0.5676225,-0.018074282,0.016431816,-0.014344141,0.07577748,-0.010825448,-0.021768168,0.0,-0.061640225,-0.017583419,-0.001012863,-0.0005496633,0.09135671,-0.0137962,-0.016567338,0.0,0.0023107082,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.005789834,-0.0010033036,-0.14638771,0.0,-0.060543053,-0.07712598,-0.0023030224,0.030959059,0.016446488,0.0,0.058812216,0.1391631,0.079116255,-0.041887566,-0.014031718,0.0,0.042422853,0.010543624,-0.01881196,-0.0025350798,-0.52770257,-0.015351042,0.03863924,-0.024860647,-0.030647127,-0.8146596,-0.049268566,0.5894311,0.010488793
2023-07-09 22:00:00,0.0662616,-0.08430207,-0.010598098,-1.0114813,-0.018074282,-0.027079342,-0.01860679,0.042229094,0.0074114045,-0.0026989197,0.0,-0.05760617,-0.017583419,0.0015488502,-0.0021749658,-0.00501764,-0.0137962,-0.0165478,0.0,0.0040115155,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.091853924,-0.0010033036,-0.14952417,0.0,-0.022039214,-0.07712598,-0.0022931623,0.008343209,0.020265605,0.0,0.030239021,0.13336295,0.14652887,-0.01754132,-0.014031718,0.0,0.05278454,0.010543624,-0.01881196,-0.0025350798,-0.4223208,-0.045085292,0.0948987,-0.024860647,-0.030647127,-0.71258676,-0.006551444,0.30572218,0.010488793
2023-07-09 23:00:00,0.069716945,0.07521265,-0.011921906,-1.0350823,-0.018074282,-0.027079342,-0.011336533,0.042229094,-0.010825448,-0.019450288,0.0,-0.03155695,-0.056587778,0.0015488502,0.005595917,-0.008093386,-0.0137962,-0.0165478,0.0,-0.00768983,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.017178979,0.010979087,-0.15332752,0.0,-0.022039214,-0.07763951,-0.003689908,0.008343209,0.014209324,0.0,0.030239021,0.13746132,0.079116255,-0.044207856,-0.014031718,0.0,0.053941578,0.010543624,-0.01881196,-0.0025350798,-0.48031908,-0.01577604,0.00010724447,-0.024860647,-0.031442,-0.81086546,-0.006110325,0.40284643,0.010488793
2023-07-10 00:00:00,0.07873809,0.029730817,-0.010598098,-0.93877155,-0.018074282,0.016431816,-0.013130531,-0.005036529,-0.010931127,-0.01869902,0.0,-0.035550736,-0.056587778,-0.001012863,-0.002470457,-0.00501764,-0.012539082,-0.016567338,0.0,-0.012640536,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.084068514,0.010979087,-0.09314392,0.0,-0.022039214,-0.07896161,-0.0022931623,0.0042466717,-0.012979927,0.0,0.010976699,0.13618693,0.079116255,-0.041887566,-0.014031718,0.0,0.025227536,-0.0027094197,0.010025278,0.0012192335,-0.5023012,-0.025017263,0.052775074,-0.024860647,-0.021981463,-0.73187387,0.0044993274,0.26114115,0.010488793
2023-07-10 01:00:00,0.079554096,0.01794982,-0.011921906,-0.92130876,-0.02658457,0.016431816,-0.013130531,-0.005036529,-0.010931127,-0.01869902,0.0,-0.035550736,-0.056587778,-0.001012863,-0.0033248586,-0.008093386,-0.011658205,-0.016567338,0.0,-0.012640536,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,-0.017178979,0.010979087,-0.18672454,0.0,-0.022039214,-0.07896161,-0.003689908,0.0042466717,0.020265605,0.0,0.010976699,0.13746132,0.079116255,-0.026671538,-0.011152316,0.0,0.0019649956,-0.0027094197,0.030580267,0.0012192335,-0.4719213,-0.008881915,0.009671814,-0.024860647,-0.031442,-0.6509464,-0.0046775388,0.42761105,0.010488793
2023-07-10 02:00:00,0.08896032,-0.13513723,-0.013324313,-0.81703997,-0.018074282,-0.027079342,-0.017358286,-0.00753629,-0.010931127,-0.019450288,0.0,-0.058859088,0.0143537605,-0.001012863,-0.0027584431,-0.008093386,-0.015136417,-0.016567338,0.0,0.0080330605,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.017178979,-0.0010033036,-0.18672454,0.0,-0.022039214,-0.07896161,-0.003689908,0.0042466717,-0.009730006,0.0,0.010976699,0.0794829,0.0007023074,-0.041887566,-0.014031718,0.0,0.016256534,-0.0027094197,0.031710364,0.0012192335,-0.543311,-0.017479287,0.09623649,-0.024860647,-0.031442,-0.7209748,0.0044993274,0.48149213,0.010488793
2023-07-10 03:00:00,0.069716945,0.0674556,-0.013324313,-0.94616485,-0.018074282,0.016431816,-0.018571896,-0.005036529,-0.010931127,-0.01869902,0.0,-0.015712809,0.043535545,-0.001012863,0.019404432,-0.008093386,-0.012539082,-0.016567338,0.0,0.0020021796,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.017178979,0.010979087,-0.1513995,0.0,-0.022039214,-0.07844808,-0.003689908,0.0042466717,0.020265605,0.0,0.010976699,0.08166988,0.0034047985,-0.041887566,0.01151069,0.0,0.025227536,-0.0027094197,0.010025278,0.0012192335,-0.50131565,-0.017479287,0.0907863,-0.024860647,-0.030647127,-0.7932247,0.0044993274,0.4803001,0.010488793
2023-07-10 04:00:00,0.069716945,0.0674556,-0.011921906,-0.91573334,-0.018074282,0.015964383,-0.018571896,-0.00753629,-0.010931127,-0.027407661,0.0,0.0013782894,0.043535545,-0.001012863,0.011921634,-0.008093386,-0.012539082,-0.016567338,0.0,0.0063200677,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,0.011519257,0.010979087,-0.1513995,0.0,-0.022039214,-0.07844808,-0.003689908,0.0042466717,-0.009730006,0.0,0.010976699,0.1396483,0.0034047985,0.017512139,0.009264552,0.0,0.025227536,-0.0027094197,0.010025278,0.0012192335,-0.47056645,-0.017479287,0.042008664,-0.024860647,-0.030647127,-0.8514343,0.0044993274,0.40861923,0.010488793
2023-07-10 05:00:00,0.06195816,-0.101797245,-0.011921906,-0.55247205,0.015191401,0.016431816,-0.018571896,-0.13265479,-0.010931127,-0.021768168,0.0,-0.061599955,-0.017583419,-0.001012863,-0.015030936,-0.008093386,-0.015136417,-0.016567338,0.0,0.0013940539,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.009393564,-0.0010033036,-0.15365241,0.0,-0.060543053,-0.07844808,-0.003689908,0.009227258,-0.009730006,0.0,0.017321395,0.14620331,0.0034047985,-0.041887566,0.01151069,0.0,0.008497756,-0.0027094197,0.031710364,0.0012192335,-0.5412359,-0.017800938,0.0907863,-0.024860647,-0.030647127,-0.7570821,-0.03598165,0.5950204,0.010488793
2023-07-10 06:00:00,0.069716945,0.021795835,-0.011202432,-0.1743719,-0.018074282,0.02140817,-0.0125501435,0.084390804,-0.015209093,-0.0074418765,0.0,0.060281735,-0.019171625,-0.001012863,-0.012039244,-0.008093386,-0.012539082,-0.016567338,0.0,0.027306568,0.0,0.0,-0.0073945806,0.0,-0.046343926,0.0,-0.03999749,-0.06749259,-0.09087511,0.0,0.026735667,0.085524395,-0.003689908,0.030959059,0.013939064,0.0,0.058812216,0.05248507,0.07950586,-0.041887566,-0.014031718,0.0,0.027730502,-0.0027094197,-0.031550847,0.0023400064,-0.50595474,-0.01577604,0.012639373,-0.08285764,-0.04385837,-1.0155625,-0.018186757,0.8348614,0.0053555937
2023-07-10 07:00:00,0.021485735,0.10267158,-0.007697289,2.038871,0.015191401,0.060968123,-0.008761404,0.08931482,0.05786895,0.039631765,0.0,0.08588795,-0.019171625,0.0011385314,0.033833794,-0.008093386,-0.007070245,0.558218,0.0,0.0726279,0.0,0.0,-0.0036184639,0.0,-0.031791646,0.0,0.014563243,0.043721918,-0.07452822,0.0,0.10218826,0.13092974,-0.003689908,0.030959059,0.021542389,0.0,0.044399686,0.3064128,0.15247019,-0.0144657735,-0.067014195,0.0,-0.020532167,-0.0009811845,-0.040411126,0.0023400064,-0.261031,-0.03736845,0.00028842443,-0.0253872,-0.117776915,-1.8113366,-0.022795312,1.237553,0.013518492
2023-07-10 08:00:00,0.1780886,-0.018815279,-0.006373481,1.8133222,0.015191401,-0.051663823,-0.06253245,0.090997316,0.030179303,0.013189734,0.0,0.10113602,-0.019171625,0.0011385314,0.013517473,-0.00501764,-0.007070245,0.558218,0.0,0.05219423,0.0,0.0,-0.005760751,0.0,-0.031791646,0.0,0.087112494,0.01586197,-0.12673374,0.0,-0.23140581,-0.10440867,-0.0022931623,0.030959059,-0.054214947,0.0,0.058134377,0.1360668,0.15102802,-0.032133948,-0.06596119,0.0,-0.018016614,-0.0014255312,-0.04127004,0.004444586,0.39111036,-0.04472193,-0.05564928,-0.026583176,-0.0372885,-1.7330033,-0.021171484,0.7391674,0.013518492
2023-07-10 09:00:00,0.339467,0.06886519,-0.010598098,-0.3095198,0.01927806,-0.0135903675,-0.0125501435,-0.12659496,-7.303059e-05,0.04497897,0.0,-0.05343967,-0.056587778,0.0015488502,0.046954863,-0.00501764,-0.011658205,-0.0165478,0.0,-0.042676624,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,0.086511046,0.0014797407,0.41375577,0.0,-0.23140581,-0.04487393,-0.0022931623,0.009227258,-0.029298792,0.0,0.05767987,0.20109805,0.07842475,-0.14279673,-0.06596119,0.0,-0.0025515961,-0.0014255312,-0.0345366,0.0018297984,0.7062864,-0.023451176,0.37392882,0.0009000893,-0.022423627,-0.49049997,-0.03868155,0.5705515,0.005170996
2023-07-10 10:00:00,0.09287263,-0.0035970565,-0.011921906,-0.9315801,-0.02658457,-0.031941965,-0.013130531,-0.011440685,0.00594886,0.043935835,0.0,-0.038135134,-0.049193844,0.0030870498,-0.03862245,-0.008093386,-0.012117716,-0.016670942,0.0,-0.13873926,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,-0.02252185,0.007591893,0.37738246,0.0,0.020301966,-0.009149922,-0.003689908,0.0042466717,-0.053276405,0.0,0.008648711,0.18712047,0.078084715,-0.035644714,-0.067014195,0.0,-0.02434541,-0.0014255312,-0.009435048,0.0012192335,-0.40865204,-0.01577604,0.068345405,0.0020960663,-0.08155457,-0.5940593,-0.008024872,0.4566912,0.005170996
2023-07-10 11:00:00,0.09287263,-0.12009154,-0.013324313,-0.8349418,-0.02658457,-0.031941965,-0.013130531,-0.014430756,-0.015246261,0.049198803,0.0,-0.07025928,-0.015321656,-0.001012863,-0.027572896,-0.008093386,-0.013926761,-0.016567338,0.0,-0.01033039,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,-0.016965907,-0.03398698,0.44316956,0.0,-0.045973897,-0.045086604,-0.003689908,0.0042466717,-0.053276405,0.0,0.008648711,0.13177241,0.08776492,-0.035644714,-0.067014195,0.0,0.0013135957,-0.0014255312,-0.010646899,0.0012192335,-0.4485723,-0.01577604,0.068345405,0.0020960663,-0.08006958,-0.63262355,-0.007556985,0.48335218,0.0033201796
2023-07-10 12:00:00,0.08109402,0.2950705,-0.013324313,-0.77452576,-0.02658457,-0.031941965,-0.011242269,-0.0075136786,0.001258078,0.028061628,0.0,-0.04691539,-0.049193844,0.0030870498,-0.03497231,-0.008093386,-0.012117716,-0.016670942,0.0,-0.06824103,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,0.006176385,0.00086991116,0.1453674,0.0,-0.045973897,-0.029661901,-0.003689908,0.0042466717,-0.03228063,0.0,0.008979412,-0.060237303,-0.004820018,-0.015523499,-0.067014195,0.0,-0.04582562,-0.0014255312,-0.0051054987,0.0017234911,-0.19754447,-0.07186273,0.025484484,0.0020960663,-0.056345683,-0.4963837,-0.008465993,0.7893271,0.005170996
2023-07-10 13:00:00,0.1778219,-0.0987625,-0.013324313,-0.70521235,-0.02658457,-0.031941965,-0.017358286,0.0009448638,-0.016978774,0.037311137,0.0,-0.07195169,-0.015321656,-0.002018761,-0.017352784,-0.008093386,-0.0060074553,-0.016728502,0.0,-0.07048883,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,-0.016965907,-0.0111124795,0.22368911,0.0,-0.045973897,-0.042202212,-0.003689908,0.002693745,0.06474941,0.0,-0.053687315,-0.06582496,0.004629449,-0.020428684,-0.06413479,0.0,-0.023101669,-0.0014255312,-0.0056593176,0.0017234911,-0.39436188,-0.017479287,0.065890566,0.0020960663,-0.1265634,-0.5870288,-0.008122881,0.52421117,0.0033201796
2023-07-10 14:00:00,0.1778219,-0.0987625,-0.013324313,-0.7103257,-0.02658457,-0.014782878,-0.016506832,-0.0021118412,-0.02007374,0.03878352,0.0,-0.086556956,-0.015321656,-0.002018761,-0.017352784,-0.008093386,-0.0060074553,-0.016728502,0.0,-0.05920723,0.0,0.0,-0.020314172,0.0,-0.046343926,0.0,-0.00886674,-0.035189755,0.18806806,0.0,-0.045973897,-0.035364598,-0.003689908,0.002693745,0.05380422,0.0,-0.052882675,-0.12842855,0.0056409086,-0.035644714,-0.018267225,0.0,0.029096706,-0.0014255312,-0.0056593176,0.0017234911,-0.4213152,-0.017927393,0.11121656,0.0020960663,-0.084125936,-0.5617903,-0.008122881,0.636356,0.0021054554
