,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168
2023-03-03 16:00:00,0.0,0.0,-0.30473602,0.0,-0.6150124,0.25866622,-0.3752675,0.01655642,0.13352981,0.040529005,0.0,-0.031207448,-0.043474294,0.0,-0.067797095,0.0,0.013906742,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,0.02470678,0.21132904,-0.063938454,0.0,-0.2904685,0.0,0.0,0.0,0.041477833,-0.05995389,-0.046903685,-0.011752799,0.005247348,-0.043093443,-0.090017915,0.0113233,-0.0025201433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080271125,0.0,-0.020076625,-0.01755726,0.0,-0.2236012,-0.22613649,0.042474344,-0.27768978,0.7845541,0.0,-0.14333421,-0.03110365,0.0
2023-03-03 17:00:00,0.0,0.0,-0.34927046,0.0,-0.6230278,0.24525988,-0.32633132,0.020366047,0.12921312,0.040529005,0.0,-0.031207448,-0.023510434,0.0,0.032643046,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.007327389,-0.14054973,-0.063938454,0.0,-0.35445118,0.0,0.0,0.0,0.041477833,-0.05995389,-0.062267166,-0.011752799,0.005247348,-0.043093443,-0.090017915,0.0113233,-0.0025201433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.020076625,-0.060564302,0.0,-0.41136914,-0.046372216,-0.12294319,-0.24443227,0.7371268,0.0,-0.14333421,-0.03110365,0.0
2023-03-03 18:00:00,0.0,0.0,-0.29816595,0.0,-0.62912303,0.3019593,-0.16730186,-0.053311694,-0.15041035,-0.08598392,0.0,-0.031207448,-0.023510434,0.0,0.09760467,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,0.057857428,0.08134541,-0.063938454,0.0,-0.29469144,0.0,0.0,0.0,-0.012691982,-0.052016474,-0.017365228,0.023176499,-0.009863447,-0.048596025,-0.090017915,0.0113233,-0.0025201433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.057255536,-0.01755726,0.0,-0.025314953,0.054987572,0.06520519,-0.24180403,0.6937721,0.0,-0.13933933,-0.03110365,0.0
2023-03-03 19:00:00,0.0,0.0,-0.38896048,0.0,-0.62990266,0.10916123,-0.1482126,0.01655642,-0.1380188,-0.08598392,0.0,-0.031207448,-0.023510434,0.0,0.023212805,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.063074805,-0.16156478,-0.063938454,0.0,-0.32004195,0.0,0.0,0.0,-0.012691982,-0.07745364,-0.062267166,0.023176499,-0.009863447,-0.043093443,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.020076625,-0.060564302,0.0,-0.33395222,0.018110199,-0.18873824,-0.25218067,0.5581541,0.0,-0.11005933,-0.03110365,0.0
2023-03-03 20:00:00,0.0,0.0,-0.34323812,0.0,-0.5624166,0.31382692,0.1480933,0.01655642,0.15656573,-0.23998016,0.0,-0.03571852,-0.023510434,0.0,0.09760467,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,0.092433415,-0.110364616,-0.063938454,0.0,-0.3757851,0.0,0.0,0.0,-0.012691982,-0.052016474,-0.017365228,0.023176499,-0.009863447,-0.08928134,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.10634829,-0.060564302,0.0,0.11239874,-0.03842532,-0.12294319,-0.27768978,0.70535904,0.0,-0.17046976,-0.03110365,0.0
2023-03-03 21:00:00,0.0,0.0,-0.40724945,0.0,-0.45612842,-0.1797548,-0.2402181,0.01655642,0.06494268,-0.08598392,0.0,-0.03571852,-0.023510434,0.0,0.032643046,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,0.03184405,0.033955168,-0.063938454,0.0,-0.30552834,0.0,0.0,0.0,-0.037807208,-0.1465118,-0.062267166,0.023176499,-0.01791468,-0.043093443,-0.10821771,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.020076625,-0.01755726,0.0,-0.4548885,-0.06541947,0.036062628,-0.25904748,0.55030984,0.0,-0.14333421,-0.03110365,0.0
2023-03-03 22:00:00,0.0,0.0,0.77127826,0.0,-0.4626373,-0.20560314,-0.2402181,0.01655642,0.06494268,-0.08598392,0.0,0.16168019,-0.023510434,0.0,0.026717877,0.0,-0.023077056,0.0,0.0,0.086663306,0.0,0.0,0.0,0.0,0.0,0.0,0.03184405,0.056719694,-0.063938454,0.0,-0.25556153,0.0,0.0,0.0,-0.037807208,0.02817286,-0.062267166,0.023176499,-0.021851238,-0.04136017,-0.06678325,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.020076625,-0.01755726,0.0,-0.4747022,-0.12640183,0.03803293,-0.17803594,0.7227226,0.0,-0.22288722,-0.03110365,0.0
2023-03-03 23:00:00,0.0,0.0,-0.34282038,0.0,-0.63759625,-0.16819054,-0.19797963,0.01655642,0.060625978,-0.08598392,0.0,-0.031207448,-0.023510434,0.0,0.055395793,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.17332657,-0.118311495,-0.063938454,0.0,-0.39608875,0.0,0.0,0.0,-0.037807208,0.0772848,-0.017365228,-0.011752799,-0.019559234,-0.043093443,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.057255536,-0.060564302,0.0,0.016722873,-0.027813308,-0.1043843,-0.20772628,0.6519077,0.0,-0.14333421,-0.03110365,0.0
2023-03-04 00:00:00,0.0,0.0,-0.31028825,0.0,-0.6178602,0.28065082,0.11262172,0.10536319,0.13879174,-0.23998016,0.0,-0.03571852,-0.023510434,0.0,0.023212805,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.11495694,-0.14054973,-0.063938454,0.0,0.60335314,0.0,0.0,0.0,-0.012691982,0.14486837,-0.062267166,-0.011752799,-0.019559234,-0.081911035,-0.090017915,0.0113233,0.0073194313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.015438211,-0.060564302,0.0,-0.4514774,-0.10861894,0.042474344,-0.12316747,0.8687651,0.0,-0.10440594,-0.011973265,0.0
2023-03-04 01:00:00,0.0,0.0,-0.39556566,0.0,-0.42493066,-0.1797548,0.12727964,0.020366047,0.09040551,-0.23998016,0.0,-0.031207448,-0.023510434,0.0,-0.20271736,0.0,0.013906742,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.048433624,-0.118311495,-0.063938454,0.0,-0.4179537,0.0,0.0,0.0,-0.037807208,-0.18030547,-0.017365228,-0.011752799,0.009530601,-0.08377876,-0.10821771,0.0113233,-0.0025201433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08102597,0.0,-0.10634829,-0.060564302,0.0,-0.008251264,-0.040176645,0.036062628,-0.22578992,0.61814576,0.0,-0.14118975,-0.03110365,0.0
