,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p ,aFRR n ,mFRR p ,mFRR n ,FRCE p ,FRCE n ,RR p ,RR n ,Total System Imbalance ,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH
2023-07-02 22:00:00,-7.975379641577601,0.09538568496704102,0.021722002029418944,15.004632494300603,4.45701681226492,0.06097873091697693,-0.007270153760910034,-8.693658261410892,-8.40035052061081,0.08973136469721794,0.0,-0.01846691071987152,0.0,-0.01954584240913391,0.08599279224872589,0.015439574420452119,0.5140198681503534,1.254758516550064,-0.746076717376709,-0.9014882346242666,-0.3075262147188187,0.0,-0.22889844283461572,-0.02429977849125862,-0.32916786789894104,-0.008642284274101257,-0.8228016433119774,0.0,-0.3427757707238197,0.07667842328548431,-2.2790005810558798,-0.13236857652664186,0.0,-0.009248865842819214,1.4195717799663543,0.09943191587924957,-0.8699375903606414,0.027712863087654114,-0.13388402223587037,0.0,0.0,-0.034417714774608615,0.07308734387159348
2023-07-02 23:00:00,-8.087256657071412,-0.01027423083782196,-0.043775897026062015,14.838513998836278,-11.759743144363165,0.06097873091697693,-0.007270153760910034,-8.303639336936175,-11.479677021503448,0.08973136469721794,0.0,-0.01846691071987152,0.0,-0.01954584240913391,0.0528862863779068,0.015439574420452119,0.5140198681503534,-0.03338819622993469,-0.746076717376709,-0.8683817287534475,-0.3075262147188187,0.0,-0.22889844283461572,-0.05095690920948982,-0.33284617960453033,-0.008642284274101257,-0.8228016433119774,0.0,-0.3427757707238197,0.07667842328548431,-3.3395618422329427,-0.02010056972503662,0.0,-0.009248865842819214,-1.10809368789196,0.09943191587924957,-0.43497955799102783,-0.030681940913200378,-0.13388402223587037,0.0,0.0,0.025812574326992035,0.06411940470337868
2023-07-03 00:00:00,-3.5803698525577783,-0.06946740925312042,0.054305005073547366,-106.12586654879152,-1.794991518855095,0.06097873091697693,-0.012943800687789917,-5.6862292885780334,-7.162628054916858,-0.007585507929325104,0.0,0.00615563690662384,0.0,-0.06104601740837097,0.08599279224872589,0.015439574420452119,-0.1055408787727356,-0.42792178481817245,-0.4352777546644211,-0.940897506698966,-0.3957917580008507,0.0,-0.15273665115237237,-0.5871952231228351,-0.3211061220616102,-0.005761522650718689,-0.7216255465149879,0.0,-0.541238389313221,-0.2317896169424057,-2.68866674259305,-0.02010056972503662,0.0,0.0,-1.120720864534378,-0.7691540694981813,-0.09579913020133972,-0.030681940913200378,0.11316387593746186,-0.043528361320495604,0.0,-0.7979587861895561,-0.012356207370758057
2023-07-03 01:00:00,-7.139306501075626,-0.01027423083782196,0.021722002029418944,15.369189017862082,4.306260406374931,0.06097873091697693,-0.007270153760910034,-11.842630020491779,-14.20541544497013,-0.007585507929325104,0.0,0.01668327271938324,0.0,-0.01954584240913391,-0.5754021733999253,-0.08501922249794007,0.07297494530677795,-0.03545356869697571,-0.746076717376709,-0.9474443378299475,-0.36145867854356767,0.0,-0.22889844283461572,-0.02429977849125862,-0.2812577452510595,-0.005761522650718689,-0.8228016433119774,0.0,-0.3427757707238197,-0.2317896169424057,-2.672351198941469,-0.03393177509307861,0.0,0.0,-1.2141182452440262,-0.7691540694981813,0.014120689630508422,-0.030681940913200378,0.47368462026119235,-0.043528361320495604,0.0,-0.2025401183962822,0.07308734387159348
2023-07-03 02:00:00,-7.139306501075626,0.09538568496704102,0.021722002029418944,15.447908207327128,4.013916480839253,0.06097873091697693,-0.007270153760910034,-14.607069190256297,-14.20541544497013,0.004725763946771622,0.0,-0.007939274907112121,0.0,-0.01954584240913391,-0.5754021733999253,-0.08501922249794007,0.07297494530677795,-0.03545356869697571,-0.746076717376709,-1.302002389393747,-0.5992985680699349,0.0,-0.3055466701090336,-0.02429977849125862,-0.2775794335454702,-0.005761522650718689,-0.8228016433119774,0.0,-0.3427757707238197,-0.2317896169424057,-1.0525465913116931,-0.03393177509307861,0.0,0.0,-0.8917926597595215,-0.7971532920747996,0.014120689630508422,-0.030681940913200378,0.41099289536476136,-0.043528361320495604,0.0,-0.19012236088514328,0.07308734387159348
2023-07-03 03:00:00,-3.7897432892769576,-0.06946740925312042,0.021722002029418944,-105.76084767490626,-2.9146995136141776,0.06097873091697693,-0.012943800687789917,-14.105681653022765,-8.551450722515582,0.004725763946771622,0.0,-0.007939274907112121,0.0,-0.06104601740837097,-0.5754021733999253,-0.08501922249794007,-0.1055408787727356,-0.47129458516836165,-0.4352777546644211,-1.5460689520463347,-0.6336316475272179,0.0,-0.2891452465951443,-0.6035207433998585,-0.5669075661152602,-0.005761522650718689,-0.2420780375599861,0.0,-0.5538687339425087,-0.2317896169424057,2.268598860502243,-0.03393177509307861,0.0,0.0,-0.6307083636522293,-0.7691540694981813,-0.09579913020133972,-0.030681940913200378,0.41099289536476136,-0.043528361320495604,0.0,-0.7855410286784172,0.0819754245877266
2023-07-03 04:00:00,-7.145340055748821,-0.01027423083782196,0.032251110076904295,13.902660425156355,4.0305756786465645,0.06097873091697693,-0.007270153760910034,-21.352753248624502,-15.341842672228813,0.004725763946771622,0.0,-0.007939274907112121,0.0,-0.01954584240913391,-0.5754021733999253,-0.08501922249794007,0.07297494530677795,-0.03545356869697571,-0.746076717376709,-1.412187309525907,-0.5992985680699349,0.0,-0.36530703827738764,-0.02429977849125862,-0.5270591893047094,-0.005761522650718689,-0.34325413435697555,0.0,-0.3427757707238197,-0.2317896169424057,2.9017108380794525,-0.03393177509307861,0.0,0.0,-0.7241057443618775,-0.7971532920747996,0.014120689630508422,-0.030681940913200378,0.41099289536476136,-0.043528361320495604,0.0,-0.19012236088514328,0.0819754245877266
2023-07-03 05:00:00,-8.321902497336268,-0.01027423083782196,0.021722002029418944,33.242216250002386,5.027412484586239,0.041201691627502444,0.07445959806442261,-19.33617277752608,-12.419168338477611,0.031149033457040787,0.0,0.07628181278705597,0.0,-0.01954584240913391,-0.5754021733999253,-0.31902161926031114,-0.026457519233226777,-0.03545356869697571,-1.5656081622838973,-1.7757770406827331,-0.5992985680699349,0.0,-0.385203707665205,-0.007476854920387268,-0.3290524723380804,-0.005761522650718689,-0.36337368577718737,0.0,-0.298960522711277,-0.2317896169424057,2.869127835035324,-0.09417234301567078,0.0,0.0,-0.72722019135952,-0.7971532920747996,0.014120689630508422,-0.05052131325006485,0.41099289536476136,-0.043528361320495604,0.0,-0.27305699467658995,0.0819754245877266
2023-07-03 06:00:00,-9.370289167799056,-0.01027423083782196,0.021722002029418944,61.97288731399924,5.662501336187124,0.041201691627502444,-0.007270153760910034,-9.631376445889472,-8.784720064848662,0.11573784992098808,0.0,-0.01846691071987152,0.0,-0.017240277230739592,-0.1360980325937271,0.04411306977272034,-0.621140865534544,-0.03545356869697571,-1.5656081622838973,-1.7733862455934286,-0.20425892524421216,0.0,-0.48539512023329734,2.391063407510519,-0.2744299282878637,-0.10371638655662536,-0.37898572385311124,0.0,-0.33296302184462545,0.07667842328548431,3.3616800516843797,1.7517874336242676,0.0,-0.009248865842819214,-1.066582021713257,0.09943191587924957,0.014120689630508422,-0.06103303223848343,-0.13388402223587037,0.1759919786453247,0.0,-0.2989604252576828,0.07631315141916276
2023-07-03 07:00:00,-9.522047963775695,-0.01027423083782196,0.021722002029418944,49.06118913117796,6.553649901002646,0.041201691627502444,-0.007270153760910034,-6.393373128175735,-7.759267219156027,0.1161546342074871,0.0,-0.01846691071987152,0.0,-0.017240277230739592,-0.13058028161525725,0.04411306977272034,0.4145874036103487,1.254758516550064,-1.5656081622838973,-0.6527125009149313,-0.20425892524421216,0.0,-0.48539512023329734,2.3901338766515257,-0.2744299282878637,-0.008642284274101257,1.5872859910130501,0.0,-0.3820532110333443,0.07667842328548431,-1.7873292398452758,-0.13421433806419372,0.0,-0.009248865842819214,1.4258006739616393,0.09943191587924957,-0.8840582799911499,-0.05052131325006485,-0.13388402223587037,0.0,0.0,0.46336426317691803,0.07631315141916276
2023-07-03 08:00:00,-7.275128898918629,-0.01027423083782196,0.032251110076904295,7.583594382405281,4.94621833473444,-0.010163122415542602,-0.02852988839149475,-4.691824174635112,-11.401079458147287,0.04907887816429138,0.0,-0.012764922976493835,0.0,-0.017240277230739592,-0.7005385488271714,0.015439574420452119,0.5140198681503534,1.254758516550064,-0.746076717376709,-0.8655219136923552,-0.37882937051355836,0.0,-0.46549845084547997,5.762236589938402,-0.2812577452510595,-0.008642284274101257,-0.34325413435697555,0.0,3.9315434393286703,0.07667842328548431,2.9241584300994874,-0.03393177509307861,0.0,-0.009248865842819214,-0.5629426342248917,0.15825229704380037,-0.8840582799911499,-0.030681940913200378,-0.13388402223587037,0.0,0.0,0.12304628282785415,-0.0152072012424469
2023-07-03 09:00:00,-7.320560791864991,-0.01027423083782196,0.021722002029418944,15.452383350208402,-2.97971725165844,0.06097873091697693,-0.007270153760910034,-9.209329850189388,-9.382188304662705,0.19466031223535538,0.0,-0.01846691071987152,0.0,-0.01954584240913391,0.1740834444761276,0.015439574420452119,-0.005127073228359222,-0.10823465228080749,-0.746076717376709,-0.928184169754386,-0.36145867854356767,0.0,-0.22889844283461572,-0.2075539267063141,-0.2812577452510595,0.10544663846492768,-0.8228016433119774,0.0,-0.3427757707238197,0.13269666254520415,-2.672351198941469,-0.03393177509307861,0.0,-0.009248865842819214,-1.1029324597120285,0.20597827851772307,0.4188989758491516,0.06580731689929963,0.11316387593746186,0.0,0.0,0.8150884827971459,0.028430125713348388
